"Check","Severity","Excluded","Type","Description","Details"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(109.8 mm, 146.5 mm): PTH pad 8 [/A0_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(91.13 mm, 151.09 mm): PTH pad 11 [/A0_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(109.8 mm, 146.5 mm): PTH pad 8 [/A0_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(88.59 mm, 151.09 mm): PTH pad 12 [/A1_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(112.34 mm, 146.5 mm): PTH pad 9 [/~{RESET_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(88.59 mm, 151.09 mm): PTH pad 12 [/A1_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(112.34 mm, 146.5 mm): PTH pad 9 [/~{RESET_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(86.05 mm, 151.09 mm): PTH pad 13 [/A2_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(86.05 mm, 151.09 mm): PTH pad 13 [/A2_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(114.88 mm, 146.5 mm): PTH pad 10 [/IO_11] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(83.51 mm, 151.09 mm): PTH pad 14 [/A3_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(83.51 mm, 151.09 mm): PTH pad 14 [/A3_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(114.88 mm, 146.5 mm): PTH pad 10 [/IO_11] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(80.97 mm, 151.09 mm): PTH pad 15 [/A4_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(117.42 mm, 146.5 mm): PTH pad 11 [/~{INT_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(80.97 mm, 151.09 mm): PTH pad 15 [/A4_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(117.42 mm, 146.5 mm): PTH pad 11 [/~{INT_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(78.43 mm, 151.09 mm): PTH pad 16 [/A5_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(119.96 mm, 146.5 mm): PTH pad 12 [/~{WR_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(78.43 mm, 151.09 mm): PTH pad 16 [/A5_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(119.96 mm, 146.5 mm): PTH pad 12 [/~{WR_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(75.89 mm, 151.09 mm): PTH pad 17 [/A6_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(122.5 mm, 146.5 mm): PTH pad 13 [/~{RD_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(75.89 mm, 151.09 mm): PTH pad 17 [/A6_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(122.5 mm, 146.5 mm): PTH pad 13 [/~{RD_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(73.35 mm, 151.09 mm): PTH pad 18 [/A7_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(125.04 mm, 146.5 mm): PTH pad 14 [/~{IORQ_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(73.35 mm, 151.09 mm): PTH pad 18 [/A7_LV] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(125.04 mm, 146.5 mm): PTH pad 14 [/~{IORQ_LV}] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(70.81 mm, 151.09 mm): PTH pad 19 [/DATA_OE] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(70.81 mm, 151.09 mm): PTH pad 19 [/DATA_OE] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(127.58 mm, 146.5 mm): PTH pad 15 [/D0_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(68.27 mm, 151.09 mm): PTH pad 20 [+3.3V] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(127.58 mm, 146.5 mm): PTH pad 15 [/D0_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(68.27 mm, 151.09 mm): PTH pad 20 [+3.3V] of U3;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(130.12 mm, 146.5 mm): PTH pad 16 [/D1_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(130.12 mm, 146.5 mm): PTH pad 16 [/D1_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(132.66 mm, 146.5 mm): PTH pad 17 [/D2_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(65.0 mm, 156.7 mm): PTH pad 1 [+3.3V] of C2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(132.66 mm, 146.5 mm): PTH pad 17 [/D2_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(65.0 mm, 156.7 mm): PTH pad 1 [+3.3V] of C2;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(135.2 mm, 146.5 mm): PTH pad 18 [/D3_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(135.2 mm, 146.5 mm): PTH pad 18 [/D3_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(137.74 mm, 146.5 mm): PTH pad 19 [/D4_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(137.74 mm, 146.5 mm): PTH pad 19 [/D4_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(140.28 mm, 146.5 mm): PTH pad 20 [/D5_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(140.28 mm, 146.5 mm): PTH pad 20 [/D5_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(142.82 mm, 146.5 mm): PTH pad 21 [/D6_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(142.82 mm, 146.5 mm): PTH pad 21 [/D6_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(145.36 mm, 146.5 mm): PTH pad 22 [/D7_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(145.36 mm, 146.5 mm): PTH pad 22 [/D7_LV] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(147.9 mm, 146.5 mm): PTH pad 23 [unconnected-(U1-68_IOT42B-Pad23)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(147.9 mm, 146.5 mm): PTH pad 23 [unconnected-(U1-68_IOT42B-Pad23)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(150.44 mm, 146.5 mm): PTH pad 24 [unconnected-(U1-69_IOT42A-Pad24)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(150.44 mm, 146.5 mm): PTH pad 24 [unconnected-(U1-69_IOT42A-Pad24)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(150.44 mm, 123.6831 mm): PTH pad 25 [+3.3V] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(150.44 mm, 123.6831 mm): PTH pad 25 [+3.3V] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(145.36 mm, 123.6831 mm): PTH pad 27 [unconnected-(U1-32_IOB15B-Pad27)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(145.36 mm, 123.6831 mm): PTH pad 27 [unconnected-(U1-32_IOB15B-Pad27)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(142.82 mm, 123.6831 mm): PTH pad 28 [unconnected-(U1-31_IOB15A-Pad28)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(142.82 mm, 123.6831 mm): PTH pad 28 [unconnected-(U1-31_IOB15A-Pad28)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(140.28 mm, 123.6831 mm): PTH pad 29 [unconnected-(U1-49_IOR24A-Pad29)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(140.28 mm, 123.6831 mm): PTH pad 29 [unconnected-(U1-49_IOR24A-Pad29)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(137.74 mm, 123.6831 mm): PTH pad 30 [unconnected-(U1-48_IOR24B-Pad30)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(137.74 mm, 123.6831 mm): PTH pad 30 [unconnected-(U1-48_IOR24B-Pad30)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(132.66 mm, 123.6831 mm): PTH pad 32 [unconnected-(U1-70_IOT41B-Pad32)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Rear solder mask aperture bridges items with different nets","@(132.66 mm, 123.6831 mm): PTH pad 32 [unconnected-(U1-70_IOT41B-Pad32)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
"Violations","error","False","solder_mask_bridge","Front solder mask aperture bridges items with different nets","@(130.12 mm, 123.6831 mm): PTH pad 33 [unconnected-(U1-71_IOT41A-Pad33)] of U1;@(60.0 mm, 115.0 mm): Zone [GND] on Front and Back, priority 0"
